State,District,Crime Category,Crime Type,Incident Date,Reported Crimes
Selangor,Sabak Bernam,assault,Murder,2020,0
Selangor,Sabak Bernam,assault,Murder,2021,0
Selangor,Sabak Bernam,assault,Murder,2022,0
Selangor,Sabak Bernam,assault,Rape,2016,10
Selangor,Sabak Bernam,assault,Rape,2017,15
Selangor,Sabak Bernam,assault,Rape,2018,7
Selangor,Sabak Bernam,assault,Rape,2019,8
Selangor,Sabak Bernam,assault,Rape,2020,11
Selangor,Sabak Bernam,assault,Rape,2021,12
Selangor,Sabak Bernam,assault,Rape,2022,7
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2016,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2017,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2018,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2019,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2020,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2021,0
Selangor,Sabak Bernam,assault,Robbery Gang Armed,2022,0
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2016,14
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2017,16
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2018,12
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2019,13
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2020,17
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2021,4
Selangor,Sabak Bernam,assault,Robbery Gang Unarmed,2022,4
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2016,0
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2017,0
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2018,2
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2019,0
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2020,0
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2021,0
Selangor,Sabak Bernam,assault,Robbery Solo Armed,2022,0
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2016,10
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2017,9
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2018,5
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2019,11
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2020,11
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2021,3
Selangor,Sabak Bernam,assault,Robbery Solo Unarmed,2022,1
Selangor,Sabak Bernam,property,Every Crime,2016,352
Selangor,Sabak Bernam,property,Every Crime,2017,332
Selangor,Sabak Bernam,property,Every Crime,2018,303
Selangor,Sabak Bernam,property,Every Crime,2019,264
Selangor,Sabak Bernam,property,Every Crime,2020,207
Selangor,Sabak Bernam,property,Every Crime,2021,144
Selangor,Sabak Bernam,property,Every Crime,2022,124
Selangor,Sabak Bernam,property,Break In,2016,95
Selangor,Sabak Bernam,property,Break In,2017,104
Selangor,Sabak Bernam,property,Break In,2018,81
Selangor,Sabak Bernam,property,Break In,2019,100
Selangor,Sabak Bernam,property,Break In,2020,60
Selangor,Sabak Bernam,property,Break In,2021,58
Selangor,Sabak Bernam,property,Break In,2022,43
Selangor,Sabak Bernam,property,Theft Other,2016,109
Selangor,Sabak Bernam,property,Theft Other,2017,102
Selangor,Sabak Bernam,property,Theft Other,2018,107
Selangor,Sabak Bernam,property,Theft Other,2019,102
Selangor,Sabak Bernam,property,Theft Other,2020,102
Selangor,Sabak Bernam,property,Theft Other,2021,57
Selangor,Sabak Bernam,property,Theft Other,2022,46
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2016,3
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2017,12
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2018,8
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2019,2
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2020,2
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2021,3
Selangor,Sabak Bernam,property,Theft Vehicle Lorry,2022,1
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2016,10
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2017,12
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2018,10
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2019,12
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2020,4
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2021,3
Selangor,Sabak Bernam,property,Theft Vehicle Motorcar,2022,4
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2016,135
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2017,102
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2018,97
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2019,48
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2020,39
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2021,23
Selangor,Sabak Bernam,property,Theft Vehicle Motorcycle,2022,30
Selangor,Sepang,assault,Every Crime,2016,258
Selangor,Sepang,assault,Every Crime,2017,184
Selangor,Sepang,assault,Every Crime,2018,169
Selangor,Sepang,assault,Every Crime,2019,155
Selangor,Sepang,assault,Every Crime,2020,150
Selangor,Sepang,assault,Every Crime,2021,124
Selangor,Sepang,assault,Every Crime,2022,96
Selangor,Sepang,assault,Causing Injury,2016,80
Selangor,Sepang,assault,Causing Injury,2017,54
Selangor,Sepang,assault,Causing Injury,2018,54
Selangor,Sepang,assault,Causing Injury,2019,44
Selangor,Sepang,assault,Causing Injury,2020,43
Selangor,Sepang,assault,Causing Injury,2021,42
Selangor,Sepang,assault,Causing Injury,2022,48
Selangor,Sepang,assault,Murder,2016,5
Selangor,Sepang,assault,Murder,2017,7
Selangor,Sepang,assault,Murder,2018,3
Selangor,Sepang,assault,Murder,2019,10
Selangor,Sepang,assault,Murder,2020,2
Selangor,Sepang,assault,Murder,2021,3
Selangor,Sepang,assault,Murder,2022,1
Selangor,Sepang,assault,Rape,2016,18
Selangor,Sepang,assault,Rape,2017,14
Selangor,Sepang,assault,Rape,2018,26
Selangor,Sepang,assault,Rape,2019,23
Selangor,Sepang,assault,Rape,2020,23
Selangor,Sepang,assault,Rape,2021,22
Selangor,Sepang,assault,Rape,2022,22
Selangor,Sepang,assault,Robbery Gang Armed,2016,0
Selangor,Sepang,assault,Robbery Gang Armed,2017,2
Selangor,Sepang,assault,Robbery Gang Armed,2018,1
Selangor,Sepang,assault,Robbery Gang Armed,2019,0
Selangor,Sepang,assault,Robbery Gang Armed,2020,0
Selangor,Sepang,assault,Robbery Gang Armed,2021,0
Selangor,Sepang,assault,Robbery Gang Armed,2022,1
Selangor,Sepang,assault,Robbery Gang Unarmed,2016,131
Selangor,Sepang,assault,Robbery Gang Unarmed,2017,80
Selangor,Sepang,assault,Robbery Gang Unarmed,2018,64
Selangor,Sepang,assault,Robbery Gang Unarmed,2019,58
Selangor,Sepang,assault,Robbery Gang Unarmed,2020,32
Selangor,Sepang,assault,Robbery Gang Unarmed,2021,41
Selangor,Sepang,assault,Robbery Gang Unarmed,2022,18
Selangor,Sepang,assault,Robbery Solo Armed,2016,0
Selangor,Sepang,assault,Robbery Solo Armed,2017,0
Selangor,Sepang,assault,Robbery Solo Armed,2018,0
Selangor,Sepang,assault,Robbery Solo Armed,2019,0
Selangor,Sepang,assault,Robbery Solo Armed,2020,0
Selangor,Sepang,assault,Robbery Solo Armed,2021,0
Selangor,Sepang,assault,Robbery Solo Armed,2022,0
Selangor,Sepang,assault,Robbery Solo Unarmed,2016,24
Selangor,Sepang,assault,Robbery Solo Unarmed,2017,27
Selangor,Sepang,assault,Robbery Solo Unarmed,2018,21
Selangor,Sepang,assault,Robbery Solo Unarmed,2019,20
Selangor,Sepang,assault,Robbery Solo Unarmed,2020,50
Selangor,Sepang,assault,Robbery Solo Unarmed,2021,16
Selangor,Sepang,assault,Robbery Solo Unarmed,2022,6
Selangor,Sepang,property,Every Crime,2016,915
Selangor,Sepang,property,Every Crime,2017,598
Selangor,Sepang,property,Every Crime,2018,534
Selangor,Sepang,property,Every Crime,2019,523
Selangor,Sepang,property,Every Crime,2020,421
Selangor,Sepang,property,Every Crime,2021,426
Selangor,Sepang,property,Every Crime,2022,531
Selangor,Sepang,property,Break In,2016,221
Selangor,Sepang,property,Break In,2017,120
Selangor,Sepang,property,Break In,2018,111
Selangor,Sepang,property,Break In,2019,95
Selangor,Sepang,property,Break In,2020,99
Selangor,Sepang,property,Break In,2021,82
Selangor,Sepang,property,Break In,2022,98
Selangor,Sepang,property,Theft Other,2016,387
Selangor,Sepang,property,Theft Other,2017,246
Selangor,Sepang,property,Theft Other,2018,216
Selangor,Sepang,property,Theft Other,2019,227
Selangor,Sepang,property,Theft Other,2020,199
Selangor,Sepang,property,Theft Other,2021,243
Selangor,Sepang,property,Theft Other,2022,294
Selangor,Sepang,property,Theft Vehicle Lorry,2016,36
Selangor,Sepang,property,Theft Vehicle Lorry,2017,14
Selangor,Sepang,property,Theft Vehicle Lorry,2018,12
Selangor,Sepang,property,Theft Vehicle Lorry,2019,6
Selangor,Sepang,property,Theft Vehicle Lorry,2020,8
Selangor,Sepang,property,Theft Vehicle Lorry,2021,8
Selangor,Sepang,property,Theft Vehicle Lorry,2022,11
Selangor,Sepang,property,Theft Vehicle Motorcar,2016,76
Selangor,Sepang,property,Theft Vehicle Motorcar,2017,48
Selangor,Sepang,property,Theft Vehicle Motorcar,2018,47
Selangor,Sepang,property,Theft Vehicle Motorcar,2019,59
Selangor,Sepang,property,Theft Vehicle Motorcar,2020,30
Selangor,Sepang,property,Theft Vehicle Motorcar,2021,18
Selangor,Sepang,property,Theft Vehicle Motorcar,2022,38
Selangor,Sepang,property,Theft Vehicle Motorcycle,2016,195
Selangor,Sepang,property,Theft Vehicle Motorcycle,2017,170
Selangor,Sepang,property,Theft Vehicle Motorcycle,2018,148
Selangor,Sepang,property,Theft Vehicle Motorcycle,2019,136
Selangor,Sepang,property,Theft Vehicle Motorcycle,2020,85
Selangor,Sepang,property,Theft Vehicle Motorcycle,2021,75
Selangor,Sepang,property,Theft Vehicle Motorcycle,2022,90
Selangor,Serdang,assault,Every Crime,2016,433
Selangor,Serdang,assault,Every Crime,2017,448
Selangor,Serdang,assault,Every Crime,2018,375
Selangor,Serdang,assault,Every Crime,2019,311
Selangor,Serdang,assault,Every Crime,2020,301
Selangor,Serdang,assault,Every Crime,2021,271
Selangor,Serdang,assault,Every Crime,2022,196
Selangor,Serdang,assault,Causing Injury,2016,55
Selangor,Serdang,assault,Causing Injury,2017,47
Selangor,Serdang,assault,Causing Injury,2018,52
Selangor,Serdang,assault,Causing Injury,2019,79
Selangor,Serdang,assault,Causing Injury,2020,62
Selangor,Serdang,assault,Causing Injury,2021,44
Selangor,Serdang,assault,Causing Injury,2022,43
Selangor,Serdang,assault,Murder,2016,3
Selangor,Serdang,assault,Murder,2017,6
Selangor,Serdang,assault,Murder,2018,6
Selangor,Serdang,assault,Murder,2019,8
Selangor,Serdang,assault,Murder,2020,9
Selangor,Serdang,assault,Murder,2021,2
Selangor,Serdang,assault,Murder,2022,5
Selangor,Serdang,assault,Rape,2016,13
Selangor,Serdang,assault,Rape,2017,20
Selangor,Serdang,assault,Rape,2018,12
Selangor,Serdang,assault,Rape,2019,15
Selangor,Serdang,assault,Rape,2020,20
Selangor,Serdang,assault,Rape,2021,15
Selangor,Serdang,assault,Rape,2022,20
Selangor,Serdang,assault,Robbery Gang Armed,2016,0
Selangor,Serdang,assault,Robbery Gang Armed,2017,2
Selangor,Serdang,assault,Robbery Gang Armed,2018,1
Selangor,Serdang,assault,Robbery Gang Armed,2019,1
Selangor,Serdang,assault,Robbery Gang Armed,2020,0
Selangor,Serdang,assault,Robbery Gang Armed,2021,0
Selangor,Serdang,assault,Robbery Gang Armed,2022,0
Selangor,Serdang,assault,Robbery Gang Unarmed,2016,312
Selangor,Serdang,assault,Robbery Gang Unarmed,2017,295
Selangor,Serdang,assault,Robbery Gang Unarmed,2018,194
Selangor,Serdang,assault,Robbery Gang Unarmed,2019,130
Selangor,Serdang,assault,Robbery Gang Unarmed,2020,106
Selangor,Serdang,assault,Robbery Gang Unarmed,2021,79
Selangor,Serdang,assault,Robbery Gang Unarmed,2022,61
Selangor,Serdang,assault,Robbery Solo Armed,2016,0
Selangor,Serdang,assault,Robbery Solo Armed,2017,1
Selangor,Serdang,assault,Robbery Solo Armed,2018,0
Selangor,Serdang,assault,Robbery Solo Armed,2019,0
Selangor,Serdang,assault,Robbery Solo Armed,2020,0
Selangor,Serdang,assault,Robbery Solo Armed,2021,0
Selangor,Serdang,assault,Robbery Solo Armed,2022,0
Selangor,Serdang,assault,Robbery Solo Unarmed,2016,50
Selangor,Serdang,assault,Robbery Solo Unarmed,2017,77
Selangor,Serdang,assault,Robbery Solo Unarmed,2018,110
Selangor,Serdang,assault,Robbery Solo Unarmed,2019,78
Selangor,Serdang,assault,Robbery Solo Unarmed,2020,104
Selangor,Serdang,assault,Robbery Solo Unarmed,2021,131
Selangor,Serdang,assault,Robbery Solo Unarmed,2022,67
Selangor,Serdang,property,Every Crime,2016,2158
Selangor,Serdang,property,Every Crime,2017,1372
Selangor,Serdang,property,Every Crime,2018,1291
Selangor,Serdang,property,Every Crime,2019,1273
Selangor,Serdang,property,Every Crime,2020,1282
Selangor,Serdang,property,Every Crime,2021,1197
Selangor,Serdang,property,Every Crime,2022,842
Selangor,Serdang,property,Break In,2016,515
Selangor,Serdang,property,Break In,2017,292
Selangor,Serdang,property,Break In,2018,277
Selangor,Serdang,property,Break In,2019,331
Selangor,Serdang,property,Break In,2020,226
Selangor,Serdang,property,Break In,2021,179
Selangor,Serdang,property,Break In,2022,166
Selangor,Serdang,property,Theft Other,2016,693
Selangor,Serdang,property,Theft Other,2017,316
Selangor,Serdang,property,Theft Other,2018,303
Selangor,Serdang,property,Theft Other,2019,309
Selangor,Serdang,property,Theft Other,2020,320
Selangor,Serdang,property,Theft Other,2021,369
Selangor,Serdang,property,Theft Other,2022,336
Selangor,Serdang,property,Theft Vehicle Lorry,2016,117
Selangor,Serdang,property,Theft Vehicle Lorry,2017,49
Selangor,Serdang,property,Theft Vehicle Lorry,2018,63
Selangor,Serdang,property,Theft Vehicle Lorry,2019,59
Selangor,Serdang,property,Theft Vehicle Lorry,2020,38
Selangor,Serdang,property,Theft Vehicle Lorry,2021,24
Selangor,Serdang,property,Theft Vehicle Lorry,2022,34
Selangor,Serdang,property,Theft Vehicle Motorcar,2016,404
Selangor,Serdang,property,Theft Vehicle Motorcar,2017,349
Selangor,Serdang,property,Theft Vehicle Motorcar,2018,310
Selangor,Serdang,property,Theft Vehicle Motorcar,2019,259
Selangor,Serdang,property,Theft Vehicle Motorcar,2020,156
Selangor,Serdang,property,Theft Vehicle Motorcar,2021,104
Selangor,Serdang,property,Theft Vehicle Motorcar,2022,133
Selangor,Serdang,property,Theft Vehicle Motorcycle,2016,429
Selangor,Serdang,property,Theft Vehicle Motorcycle,2017,366
Selangor,Serdang,property,Theft Vehicle Motorcycle,2018,338
Selangor,Serdang,property,Theft Vehicle Motorcycle,2019,315
Selangor,Serdang,property,Theft Vehicle Motorcycle,2020,222
Selangor,Serdang,property,Theft Vehicle Motorcycle,2021,152
Selangor,Serdang,property,Theft Vehicle Motorcycle,2022,173
Selangor,Sg. Buloh,assault,Every Crime,2016,306
Selangor,Sg. Buloh,assault,Every Crime,2017,287
Selangor,Sg. Buloh,assault,Every Crime,2018,219
Selangor,Sg. Buloh,assault,Every Crime,2019,185
Selangor,Sg. Buloh,assault,Every Crime,2020,147
Selangor,Sg. Buloh,assault,Every Crime,2021,119
Selangor,Sg. Buloh,assault,Every Crime,2022,124
Selangor,Sg. Buloh,assault,Causing Injury,2016,44
Selangor,Sg. Buloh,assault,Causing Injury,2017,60
Selangor,Sg. Buloh,assault,Causing Injury,2018,59
Selangor,Sg. Buloh,assault,Causing Injury,2019,50
Selangor,Sg. Buloh,assault,Causing Injury,2020,38
Selangor,Sg. Buloh,assault,Causing Injury,2021,33
Selangor,Sg. Buloh,assault,Causing Injury,2022,35
Selangor,Sg. Buloh,assault,Murder,2016,4
Selangor,Sg. Buloh,assault,Murder,2017,3
Selangor,Sg. Buloh,assault,Murder,2018,2
Selangor,Sg. Buloh,assault,Murder,2019,4
Selangor,Sg. Buloh,assault,Murder,2020,3
Selangor,Sg. Buloh,assault,Murder,2021,5
Selangor,Sg. Buloh,assault,Murder,2022,2
Selangor,Sg. Buloh,assault,Rape,2016,20
Selangor,Sg. Buloh,assault,Rape,2017,21
Selangor,Sg. Buloh,assault,Rape,2018,15
Selangor,Sg. Buloh,assault,Rape,2019,17
Selangor,Sg. Buloh,assault,Rape,2020,18
Selangor,Sg. Buloh,assault,Rape,2021,13
Selangor,Sg. Buloh,assault,Rape,2022,24
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2016,1
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2017,0
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2018,0
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2019,0
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2020,0
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2021,0
Selangor,Sg. Buloh,assault,Robbery Gang Armed,2022,2
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2016,190
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2017,165
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2018,116
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2019,78
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2020,28
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2021,43
Selangor,Sg. Buloh,assault,Robbery Gang Unarmed,2022,34
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2016,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2017,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2018,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2019,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2020,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2021,0
Selangor,Sg. Buloh,assault,Robbery Solo Armed,2022,1
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2016,47
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2017,38
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2018,27
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2019,36
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2020,60
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2021,25
Selangor,Sg. Buloh,assault,Robbery Solo Unarmed,2022,26
Selangor,Sg. Buloh,property,Every Crime,2016,1184
Selangor,Sg. Buloh,property,Every Crime,2017,1013
Selangor,Sg. Buloh,property,Every Crime,2018,859
Selangor,Sg. Buloh,property,Every Crime,2019,799
Selangor,Sg. Buloh,property,Every Crime,2020,547
Selangor,Sg. Buloh,property,Every Crime,2021,505
Selangor,Sg. Buloh,property,Every Crime,2022,483
Selangor,Sg. Buloh,property,Break In,2016,256
Selangor,Sg. Buloh,property,Break In,2017,205
Selangor,Sg. Buloh,property,Break In,2018,234
Selangor,Sg. Buloh,property,Break In,2019,248
Selangor,Sg. Buloh,property,Break In,2020,166
Selangor,Sg. Buloh,property,Break In,2021,114
Selangor,Sg. Buloh,property,Break In,2022,123
Selangor,Sg. Buloh,property,Theft Other,2016,333
Selangor,Sg. Buloh,property,Theft Other,2017,280
Selangor,Sg. Buloh,property,Theft Other,2018,264
Selangor,Sg. Buloh,property,Theft Other,2019,196
Selangor,Sg. Buloh,property,Theft Other,2020,100
Selangor,Sg. Buloh,property,Theft Other,2021,215
Selangor,Sg. Buloh,property,Theft Other,2022,176
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2016,33
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2017,39
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2018,21
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2019,23
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2020,10
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2021,17
Selangor,Sg. Buloh,property,Theft Vehicle Lorry,2022,16
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2016,105
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2017,91
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2018,64
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2019,95
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2020,63
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2021,57
Selangor,Sg. Buloh,property,Theft Vehicle Motorcar,2022,27
